,el_price,gas_price,length,n_cons,DN,T_source,dt_max,elec_factor,typical_days,region,ins,tot_dem,h_dem,c_dem,Investment_costs,Maintenance_costs,Operation_costs,upd_tac,upd_LCOE,upd_LCOH,total_losses,total_gains,total_generated,ASHP_COP_c,CENHP_COP_h,Generation_Investment,Generation_Maintenance,Generation_Operation,Transmission_Investment,Transmission_Maintenance,Transmission_Operation,Consumers_Investment,Consumers_Maintenance,Consumers_Operation
0,0.1,0.06826666666666667,50.0,50.0,100.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,979.2944893891965,934.8175020697995,44.47698731939701,48332.59456074784,18771.057373118507,34340.36103629427,101444.01297016062,103.58887348935565,83.84211117717581,0.0,43484.440972097465,525073.3617086846,4.023158891454051,2.282860497409115,18613.983655761393,9121.057373118509,33084.85473186079,1053.5477049632152,0,36.346441901223784,28665.06320002323,9650.0,1219.1598625322497
1,0.1,0.06826666666666667,100.0,50.0,100.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,979.2944893891965,934.8175020697995,44.47698731939701,49389.53286635209,18772.71880484361,34349.97962477353,102512.23129596922,104.67967746852933,84.98481370835805,0.0,79109.81780801178,525395.0745134382,4.023158891454051,2.285307549812236,18617.37425640243,9122.718804843611,33058.87798108022,2107.0954099264304,0,71.94178116105414,28665.06320002323,9650.0,1219.1598625322497
2,0.1,0.06826666666666667,500.0,50.0,100.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,979.2944893891965,934.8175020697995,44.47698731939701,57862.669744041545,18794.64936527316,34487.61788363002,111144.93699294471,113.49490699398073,94.21945648928762,0.0,258911.05442973657,526638.7936876345,4.023158891454051,2.295624779036598,18662.129494386165,9144.649365273157,32958.45368142999,10535.477049632153,0,310.004339667774,28665.06320002323,9650.0,1219.1598625322497
3,0.1,0.06826666666666667,1000.0,50.0,100.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,979.2944893891965,934.8175020697995,44.47698731939701,68566.3439682715,18877.06783666943,34581.05390813882,122024.46571307976,124.60446478075109,105.85758767109202,0.0,419227.41163138056,526118.6625600753,4.023158891454051,2.295218932733829,18830.326668983977,9227.06783666943,33000.45175066375,21070.954099264305,0,361.4422949428248,28665.06320002323,9650.0,1219.1598625322497
4,0.1,0.06826666666666667,2500.0,50.0,100.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,979.2944893891965,934.8175020697995,44.47698731939701,100170.28289267546,18875.846619169562,34697.23375003763,153743.36326188265,156.99400428340522,139.78816500685372,0.0,804397.2291678053,526685.7798845539,4.023158891454051,2.3017444256237667,18827.834444491487,9225.84661916956,32954.65977352159,52677.38524816077,0,523.4141139837968,28665.06320002323,9650.0,1219.1598625322497
5,0.1,0.06826666666666667,5000.0,50.0,100.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,979.2944893891965,934.8175020697995,44.47698731939701,152851.42535556955,18877.687695844987,35551.70534198693,207280.81839340148,211.66341753100872,197.05865364552423,0.0,1401318.9634287115,529767.966380622,4.023158891454051,2.3208967200566653,18831.59165922477,9227.687695844988,32705.788142576414,105354.77049632154,0,1626.7573368782748,28665.06320002323,9650.0,1219.1598625322497
6,0.1,0.06826666666666667,7500.0,50.0,100.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,979.2944893891965,934.8175020697995,44.47698731939701,205535.55450675444,18880.99228273728,38868.60785741235,263285.1546469041,268.8518698916806,256.9680328874642,0.0,1983094.5286915347,533549.2617730002,4.023158891454051,2.3440871366882896,18838.335562248936,9230.99228273728,32400.4668544086,158032.1557444823,0,5248.981140471501,28665.06320002323,9650.0,1219.1598625322497
7,0.1,0.06826666666666667,10000.0,50.0,100.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,979.2944893891965,934.8175020697995,44.47698731939701,258219.33379142045,18884.125431174944,46955.94281169065,324059.40203428606,330.911085016324,321.97991729572607,0.0,2543085.9917399893,536907.2505271358,4.023158891454051,2.3649611339451573,18844.729598754133,9234.125431174942,32129.325526990957,210709.54099264307,0,13607.457422167441,28665.06320002323,9650.0,1219.1598625322497
8,0.1,0.06826666666666667,50.0,100.0,125.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,1958.588978778393,1869.635004139599,88.95397463879402,95689.95983162604,37511.74163377765,69444.79150649637,202646.49297190006,103.46555360394926,83.71292394657391,0.0,54475.797708326616,1040460.8175538353,4.023158891454051,2.2566425233396363,37165.98276348568,18211.741633777652,66951.79944866276,1193.85066809391,0,54.67233276910898,57330.12640004646,19300.0,2438.3197250644994
9,0.1,0.06826666666666667,100.0,100.0,125.0,278.15,5.0,0.807451564828614,VIC_Medoid_24d_norescale_des.csv,VIC,NoIns,1958.588978778393,1869.635004139599,88.95397463879402,96883.9346620783,37511.80247470322,69462.36769397889,203858.1048307604,104.08416826582489,84.36097121578833,0.0,92785.19152819857,1040921.1378611841,4.023158891454051,2.2584422150754833,37166.106925844026,18211.802474703218,66914.63081307802,2387.70133618782,0,109.41715583635806,57330.12640004646,19300.0,2438.3197250644994
